CBE subClassOf honorific suffix, CBE subClassOf word, honorific suffix disjointWith word
GBE subClassOf honorific suffix, GBE subClassOf word, honorific suffix disjointWith word
MBE subClassOf honorific suffix, MBE subClassOf word, honorific suffix disjointWith word
president of the University of Jena subClassOf university president, president of the University of Jena subClassOf phrase, university president disjointWith phrase
People's Artist of the North Ossetian Autonomous Soviet Socialist Republic subClassOf People's Artist, People's Artist of the North Ossetian Autonomous Soviet Socialist Republic subClassOf phrase, People's Artist disjointWith phrase
honorary doctor of the Constantine the Philosopher University in Nitra subClassOf honorary doctorate, honorary doctor of the Constantine the Philosopher University in Nitra subClassOf word, honorary doctorate disjointWith word
rector magnificus subClassOf rector, rector magnificus subClassOf word, rector disjointWith word
honorary doctor of the Faculté de théologie protestante subClassOf honorary doctorate, honorary doctor of the Faculté de théologie protestante subClassOf phrase, honorary doctorate disjointWith phrase
honorary doctor of the Protestant Faculty of Theology in Paris subClassOf honorary doctorate, honorary doctor of the Protestant Faculty of Theology in Paris subClassOf phrase, honorary doctorate disjointWith phrase
Thien subClassOf Highness, Thien subClassOf phrase, Highness disjointWith phrase
honorary doctor of the University Paris-Saclay subClassOf honorary doctorate, honorary doctor of the University Paris-Saclay subClassOf phrase, honorary doctorate disjointWith phrase
honorary doctorate from University of La Réunion subClassOf honorary doctorate, honorary doctorate from University of La Réunion subClassOf phrase, honorary doctorate disjointWith phrase
honorary doctorate of École Centrale de Nantes subClassOf honorary doctorate, honorary doctorate of École Centrale de Nantes subClassOf phrase, honorary doctorate disjointWith phrase
President of the Islamic Azad University subClassOf chancellor, President of the Islamic Azad University subClassOf word, chancellor disjointWith word
honorary doctor of Knox College subClassOf honorary doctorate, honorary doctor of Knox College subClassOf word, honorary doctorate disjointWith word
honorary doctor of Mount Holyoke College subClassOf honorary doctorate, honorary doctor of Mount Holyoke College subClassOf phrase, honorary doctorate disjointWith phrase
honorary doctor of Wabash College subClassOf honorary doctorate, honorary doctor of Wabash College subClassOf word, honorary doctorate disjointWith word
honorary doctor of The New School subClassOf honorary doctorate, honorary doctor of The New School subClassOf phrase, honorary doctorate disjointWith phrase
honorary doctor of University of Antioquia subClassOf honorary doctorate, honorary doctor of University of Antioquia subClassOf word, honorary doctorate disjointWith word
honorary doctor of University of Humanistic Studies subClassOf honorary doctorate, honorary doctor of University of Humanistic Studies subClassOf word, honorary doctorate disjointWith word
honorary doctor of Grinnell College subClassOf honorary doctorate, honorary doctor of Grinnell College subClassOf word, honorary doctorate disjointWith word
honorary doctor of University of the Andes subClassOf honorary doctorate, honorary doctor of University of the Andes subClassOf phrase, honorary doctorate disjointWith phrase
honorary doctor of Kenyon College subClassOf honorary doctorate, honorary doctor of Kenyon College subClassOf phrase, honorary doctorate disjointWith phrase
honorary doctor of Lawrence University subClassOf honorary doctorate, honorary doctor of Lawrence University subClassOf word, honorary doctorate disjointWith word
honorary doctor of Concordia College subClassOf honorary doctorate, honorary doctor of Concordia College subClassOf word, honorary doctorate disjointWith word
honorary doctor of University of Jyväskylä subClassOf honorary doctorate, honorary doctor of University of Jyväskylä subClassOf word, honorary doctorate disjointWith word
honorary doctor of Dimitrie Cantemir Christian University subClassOf honorary doctorate, honorary doctor of Dimitrie Cantemir Christian University subClassOf word, honorary doctorate disjointWith word
honorary doctor of laws of the University of Manitoba subClassOf Legum Doctor, honorary doctor of laws of the University of Manitoba subClassOf phrase, Legum Doctor disjointWith phrase
Slavic title subClassOf title, Slavic title subClassOf phrase, title disjointWith phrase
university head subClassOf corporate title, university head subClassOf word, corporate title disjointWith word
honorary citizen of Soběslav subClassOf honorary citizenship, honorary citizen of Soběslav subClassOf word, honorary citizenship disjointWith word
honorary citizen of Votice subClassOf honorary citizenship, honorary citizen of Votice subClassOf word, honorary citizenship disjointWith word
honorary citizen of Kokshetau subClassOf honorary citizenship, honorary citizen of Kokshetau subClassOf phrase, honorary citizenship disjointWith phrase
honorary citizen of Fontainebleau subClassOf honorary citizenship, honorary citizen of Fontainebleau subClassOf phrase, honorary citizenship disjointWith phrase
honorary citizen of Opočno subClassOf honorary citizenship, honorary citizen of Opočno subClassOf word, honorary citizenship disjointWith word
Difference Day Honorary Title for Freedom of Expression subClassOf honorary title, Difference Day Honorary Title for Freedom of Expression subClassOf word, honorary title disjointWith word
honorary citizen of Batumi subClassOf honorary citizenship, honorary citizen of Batumi subClassOf phrase, honorary citizenship disjointWith phrase
honorary citizen of Braunlage subClassOf honorary citizenship, honorary citizen of Braunlage subClassOf phrase, honorary citizenship disjointWith phrase
honorary citizen of Ternopil subClassOf honorary citizenship, honorary citizen of Ternopil subClassOf word, honorary citizenship disjointWith word
honorary citizen of Stará Turá subClassOf honorary citizenship, honorary citizen of Stará Turá subClassOf word, honorary citizenship disjointWith word
honorary citizen of Oleksandriia subClassOf honorary citizenship, honorary citizen of Oleksandriia subClassOf word, honorary citizenship disjointWith word
honorary citizen of Bykhov subClassOf honorary citizenship, honorary citizen of Bykhov subClassOf phrase, honorary citizenship disjointWith phrase
honorary citizen of Nová Paka subClassOf honorary citizenship, honorary citizen of Nová Paka subClassOf word, honorary citizenship disjointWith word
honorary citizen of Lázně Bělohrad subClassOf honorary citizenship, honorary citizen of Lázně Bělohrad subClassOf phrase, honorary citizenship disjointWith phrase
honorary citizen of Přelouč subClassOf honorary citizenship, honorary citizen of Přelouč subClassOf phrase, honorary citizenship disjointWith phrase
honorary citizen of Gukovo subClassOf honorary citizenship, honorary citizen of Gukovo subClassOf word, honorary citizenship disjointWith word
honorary citizen of Krupka subClassOf honorary citizenship, honorary citizen of Krupka subClassOf word, honorary citizenship disjointWith word
honorary citizen of Vrchlabí subClassOf honorary citizenship, honorary citizen of Vrchlabí subClassOf word, honorary citizenship disjointWith word
honorary citizen of Adamov subClassOf honorary citizenship, honorary citizen of Adamov subClassOf word, honorary citizenship disjointWith word
honorary citizen of Masty subClassOf honorary citizenship, honorary citizen of Masty subClassOf word, honorary citizenship disjointWith word
honorary citizen of Smarhoń District subClassOf honorary citizenship, honorary citizen of Smarhoń District subClassOf word, honorary citizenship disjointWith word
honorary citizen of Hrodna District subClassOf honorary citizenship, honorary citizen of Hrodna District subClassOf word, honorary citizenship disjointWith word
honorary citizen of Týn nad Vltavou subClassOf honorary citizenship, honorary citizen of Týn nad Vltavou subClassOf word, honorary citizenship disjointWith word
